storeCode,storeName,orgCode,imageLink,storePhone,storeMobile,managerUserCode,taxCode,bankName,bankAccount,bankAccountName,countryCode,countryName,stateCode,stateName,cityCode,cityName,districtCode,districtName,address1,zipCode,latitude,longitude,openStatus,status,defaultScheduleList,__typename
1023052305733,SMIGGLE KOTA KASABLANKA JAKARTA,10006540,,1500627,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001414,Kota Jakarta Selatan,40001415,Tebet,"MALL KOTA KASABLANKA LANTAI 2 UNIT 240, Jl. Casablanca No.Kav. 88, RT.16/RW.5, Menteng Dalam, Tebet, Kota Jakarta Selatan, DKI Jakarta 12870",12870,-6.223949,106.842691,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305732,SMIGGLE MALL BALI GALERIA,10006539,,1500627,,,,,,,1,Indonesia,20002217,Bali,30002217,Kab. Badung,40002220,Kuta,"MALL BALI GALERIA LT.2, Jl. By Pass Ngurah Rai, Kuta, Kabupaten Badung, Bali 80361",80361,-8.72287,115.18509,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305731,KIDZ STATION CIPUTRA CIBUBUR,10006538,,1500627,,,,,,,1,Indonesia,20000422,Jawa Barat,30000672,Kota Bekasi,40000677,Jati Sampurna,"MAL CIPUTRA CIBUBUR LT. 2, Jl. Alternatif Cibubur No.Km 4, Jatikarya, Jatisampurna, Bekasi City, West Java 17435",17435,-6.38267,106.92627,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305730,KIDZ STATION PALEMBANG INDAH MALL,10006537,,1500627,,,,,,,1,Indonesia,20004548,Sumatera Selatan,30004763,Kota Palembang,40004776,Bukit Kecil,"PALEMBANG INDAH MALL LT. 1 UNIT UG 51-56, Jl. Letkol Iskandar No.18, 24 Ilir, Bukit Kecil, Kota Palembang, Sumatera Selatan 30134",30134,-2.98457,104.75356,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305729,KIDZ STATION AEON MALL SENTUL CITY,10006536,,1500627,,,,,,,1,Indonesia,20000422,Jawa Barat,30000810,Kab. Bogor,40000826,Babakan Madang,"AEON MALL SENTUL CITY LT.2, Jl. MH. Thamrin, Citaringgul, Kec. Babakan Madang, Bogor, Jawa Barat 16810",16810,-6.567758,106.858080,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305728,KIDZ STATION CAMBRIDGE CITY SQUARE MEDAN,10006535,,1500627,,,,,,,1,Indonesia,20003336,Sumatera Utara,30003751,Kota Medan,40003758,Medan Petisah,"MALL CAMBRIDGE CITY SQUARE LT. LG, Jl. Letjen S. Parman No. 250, Petisah Tengah, Medan Petisah, Kota Medan, Sumatera Utara, 20151",20151,3.584798838848889,98.66752394318763,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305727,KIDZ STATION GREEN SEDAYU MALL,10006534,,1500627,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001424,Kota Jakarta Barat,40001424,Cengkareng,"Jl. Taman Palem Lestari Blok B13 No.1, RT.7/RW.8, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, DKI Jakarta 11730",11730,-6.139179,106.729385,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305726,KIDZ STATION TRANSPARK BINTARO,10006533,,1500627,,,,,,,1,Indonesia,20001432,Banten,30006153,Kota Tangerang Selatan,40006173,Pondok Aren,"MALL TRANSPARK BINTARO, LT. F1 UNIT 11 -12 - JL. PROF. DR. SATRIO NO.5, PD. JAYA, KEC. PD. AREN, KOTA TANGERANG SELATAN, BANTEN",15220,-6.277538897746178,106.71957068145275,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305725,KIDZ STATION CITRA RAYA TANGERANG,10006532,,1500627,,,,,,,1,Indonesia,20001432,Banten,30006154,Kab. Tangerang,40006186,Cikupa,"MALL CIPUTRA TANGERANG LT. LG C25-C27, Jl. Citra Raya Boulevard, Cikupa, Kec. Cikupa, Tangerang, Jawa Barat 15710",15710,-6.261068642883117,106.52494926005602,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305724,KIDZ STATION TENTREM SEMARANG,10006531,,1500627,,,,,,,1,Indonesia,20001538,Jawa Tengah,30005921,Kota Semarang,40005925,Semarang Tengah,"TENTREM MALL LT.2 UNIT.8, JL GAJAH MADA NO.123, PEKUNDEN, SEMARANG TENGAH, SEMARANG, JAWA TENGAH 50241",50241,-6.986717357327959,110.4218873826679,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305723,KIDZ STATION THE PARK SAWANGAN DEPOK,10006530,,1500627,,,,,,,1,Indonesia,20000422,Jawa Barat,30002206,Kota Depok,40002207,Bojongsari,"KIDS STATION MALL THE PARK SAWANGAN , LT 02 UNIT 0190 – JL CINANGKA RAYA SERUA BOJONGSARI KOTA DEPOK",16517,-6.37617417869843,106.74499467015266,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305722,KIDZ STATION PLAZA BLOK M JAKARTA,10006529,,1500627,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001414,Kota Jakarta Selatan,40001422,Kebayoran Baru,"MALL  BLOK M PLAZA, LT. 4 UNIT 12 - 15, Jl. Bulungan No.78, RT.6/RW.6, Kramat Pela, Kby. Baru, Kota Jakarta Selatan, DKI Jakarta 12130",12130,-6.2441323019237425,106.79757220663824,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305721,KIDZ STATION RITA SUPERMALL PURWOKERTO,10006528,,1500627,,,,,,,1,Indonesia,20001538,Jawa Tengah,30005865,Kab. Banyumas,40005866,Purwokerto Timur,RITA SUPERMALL LT. 3 UNIT 3A - 3B JL. JEND SUDIRMAN NO.296 PURWOKERTO - JAWA TENGAH,53115,-7.425235168766144,109.23038647799817,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305720,KIDZ STATION SUNRISE MOJOKERTO,10006527,,1500627,,,,,,,1,Indonesia,20002351,Jawa Timur,30003916,Kota Mojokerto,40003917,Magersari,SUNRISE MALL LT. 1 UNIT FF31 JL. BENTENG PANCASILA NO. 45 MOJOKERTO 61314,61314,-7.471680958739643,112.44346967728428,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305719,KIDZ STATION DUTA MALL BANJARMASIN,10006526,,1500627,,,,,,,1,Indonesia,20000235,Kalimantan Selatan,30000417,Kota Banjarmasin,40000419,Banjarmasin Tengah,"DUTA MALL LT. 3 BLOK D NO. 1-2, Jl. Ahmad Yani KM.2, Melayu, Banjarmasin Tengah, Kota Banjarmasin, Provinsi Kalimantan Sel. 70232",70232,-3.323020211603007,114.60313584655523,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305718,KIDZ STATION PLAZA ATRIUM JAKARTA,10006525,,1500627,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001406,Kota Jakarta Pusat,40001407,Senen,"ATRIUM PLAZA SENEN LT.3 U-39 ,JL.SENEN RAYA NO.135 RW.02,SENEN KEC.SENEN JAKARTA PUSAT 10410",10410,-6.176658295918873,106.8411910906434,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305717,KIDZ STATION BG JUNCTION SURABAYA,10006524,,1500627,,,,,,,1,Indonesia,20002351,Jawa Timur,30006122,Kota Surabaya,40006150,Bubutan,"BG JUNCTION LOBBY LEVEL A73 - A80, Jl. Bubutan No.1-7, Bubutan, Kota SBY, Jawa Timur 60174",60174,-7.255355573663542,112.73379307240248,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305716,KIDZ STATION AMBON CITY CENTER,10006523,,1500627,,,,,,,1,Indonesia,20000117,Maluku,30000230,Kota Ambon,40000232,Baguala,"MALL AMBON CITY CENTER LT,GF-EX-01-03A, Jl. Wolter Monginsidi, Passo, Baguala, Kota Ambon, Maluku 97232",97232,-3.6320885792197717,128.24955817312002,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305715,KIDZ STATION SLEMAN CITY HALL,10006522,,1500627,,,,,,,1,Indonesia,20002429,DI Yogyakarta,30002459,Kab. Sleman,40002475,Sleman,"KIDZ STATION SLEMAN CITY HALL LT. 1, SLEMAN CITY HALL JL MAGELANG KM 9.6 YOGYA 55511",55511,-7.72012,110.36189,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305714,KIDZ STATION BENCOOLEN MALL BENGKULU,10006521,,1500627,,,,,,,1,Indonesia,20000684,Bengkulu,30000801,Kota Bengkulu,40000806,Ratu Agung,"BENCOOLEN MALL, GF JL. PARIWISATA NO.1 LANTAI DSAR, UNIT RUKO BLOK A NO.12,15-17, BENGKULU 38223",38223,-3.8115516618182452,102.26845521479845,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305713,KIDZ STATION CILEGON CENTER MALL,10006520,,1500627,,,,,,,1,Indonesia,20001432,Banten,30001530,Kota Cilegon,40001531,Jombang,"CILEGON CENTER MALL LT.2 UNIT.11,12,13  JL. AHMAD YANI KM 3 KELURAHAN,SUKMAJAYA  KECAMATAN,JOMBANG-CILEGON BANTEN 42416",42416,-6.0246155872386336,106.06990579515696,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305712,KIDZ STATION LEVEL 21 BALI,10006519,,1500627,,,,,,,1,Indonesia,20002217,Bali,30002270,Kota Denpasar,40002273,Denpasar Barat,"LEVEL 21 MALL LT.2, Jalan Teuku Umar No.1, Dauh Puri Klod, Denpasar Barat, Kota Denpasar, Bali 80113",80114,-8.66981,115.21449,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305711,KIDZ STATION GRAND BATAM,10006518,,1500627,,,,,,,1,Indonesia,20000913,Kepulauan Riau,30000953,Kota Batam,40000957,Lubuk Baja,MALL GRAND BATAM LANTAI 1 UNIT 26 &27 JL  PEMBANGUNAN LUBUK BAJA,29432,1.1355307086510704,104.00781780481339,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305710,KIDZ STATION JAMBI TOWN SQUARE,10006517,,1500627,,,,,,,1,Indonesia,20001562,Jambi,30001692,Kota Jambi,40001695,Kota Baru,"MALL JAMBI TOWN SQUARE LT 1, Jl. Kapt. A. Bakaruddin, Simpang IV Sipin, Kec. Kota Baru, Kota Jambi, Jambi",36361,-1.6216016002640579,103.5870174318552,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305709,KIDZ STATION [MOI],10006516,,1500627,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001400,Kota Jakarta Utara,40001405,Kelapa Gading,"Kidz Station Mall of Indonesia Jl. Boulevard Barat Raya Lt.2F  E2-E3, Jakarta Utara",14240,-6.1510540000,106.8920750000,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305708,KIDZ STATION ICON MALL GRESIK,10006515,,1500627,,,,,,,1,Indonesia,20002351,Jawa Timur,30006104,Kab. Gresik,40006104,Kebomas,"ICON MALL 1ST FLOOR UNIT 45, Jl. Dr. Wahidin S.H. No.788, Kembangan, Kebomas, Kabupaten Gresik",61124,-7.166526588629151,112.60188236832619,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305707,KIDZ STATION THE PARK SOLO,10006514,,1500627,,,,,,,1,Indonesia,20001538,Jawa Tengah,30005282,Kab. Sukoharjo,40005283,Grogol,"MALL THE PARK SOLO LT. SF UNIT 26-27,Jalan Ir. Soekarno Solo Baru,Madegondo, Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552",57552,-7.598844462750815,110.81670112337211,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305706,KIDZ STATION PALEMBANG ICON,10006513,,1500627,,,,,,,1,Indonesia,20004548,Sumatera Selatan,30004763,Kota Palembang,40004774,Ilir Barat I,"PALEMBANG ICON MALL LT. 2, Jalan POM IX RT. 30 / RW. 09, Lorok Pakjo, Ilir Barat I, Lorok Pakjo, Ilir Bar. I, Kota Palembang, Sumatera Selatan 30137",30137,-2.9790483658531945,104.7454795986414,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305705,KIDZ STATION PLAZA BALIKPAPAN - NEW,10006512,,1500627,,,,,,,1,Indonesia,20000856,Kalimantan Timur,30000884,Kota Balikpapan,40000884,Balikpapan Kota,"PLAZA BALIKPAPAN LT. 1, Jl. Jenderal Sudirman No.1, Klandasan Ilir, Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76114",76114,-1.278871302539283,116.83876007795334,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305704,KIDZ STATION [SUNTER MALL],10006511,,1500627,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001400,Kota Jakarta Utara,40001401,Tanjung Priok,"Jl. Danau Sunter Utara Blok G7 No.Kav.II, RT.14/RW.13, Sunter Agung, Tj. Priok",14350,-6.1379760000,106.8711290000,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305703,KIDZ STATION MEGAMALL MANADO,10006510,,1500627,,,,,,,1,Indonesia,20003081,Sulawesi Utara,30003237,Kota Manado,40003239,Wenang,"MEGA MALL MANADO LT.1 UNIT L19-21, Jl. Piere Tendean, Wenang Sel., Wenang, Kota Manado, Sulawesi Utara 95234",95111,1.4840286987713704,124.83458574861288,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305702,KIDZ STATION SOGO PVJ BANDUNG,10006509,,1500627,,,,,,,1,Indonesia,20000422,Jawa Barat,30000619,Kota Bandung,40000624,Sukajadi,"PARIS VAN JAVA Lt. GL, Jl. Sukajadi No. 131 - 139, Cipedes, Sukajadi, Kota Bandung, Jawa Barat 40162",40162,-6.88908359674365,107.59594358503819,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305701,KIDZ STATION MEGA MALL BATAM,10006508,,1500627,,,,,,,1,Indonesia,20000913,Kepulauan Riau,30000953,Kota Batam,40000964,Batam Kota,"MEGA MALL BATAM LANTAI GF FA NO 1, Jl. Engku Putri No.1, Tlk. Tering, Batam Kota, Kota Batam, Kepulauan Riau 29461",29461,1.129342720203326,104.05588198453188,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305700,KIDZ STATION [LOTTE AVENUE],10006507,,1500627,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001414,Kota Jakarta Selatan,40001416,Setia Budi,"Lotte Shopping Avenue Lantai 3, Jl. Prof. DR. Satrio No.3-5, RT.18/RW.4, Kuningan, Karet Kuningan, S",12940,-6.2239500000,106.8232900000,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
